"12/05/17 11:48 AM"," model=SM-G950F_device=dreamlte"," 32.10296049325714"," 35.20969913393224"," 702.1428799579676"," 3"," IT-MNG"," 1c:b9:c4:15:ed:b8"," 1"," -81","  "," 8c:0c:90:ae:16:83"," 11"," -86"," Ariel_University"," 1c:b9:c4:16:ed:3c"," 44"," -91"
"12/05/17 11:48 AM"," model=SM-G950F_device=dreamlte"," 32.10342018618832"," 35.209845889979846"," 706.3799606504728"," 8"," IT-MNG"," 1c:b9:c4:15:ed:b8"," 1"," -73"," IT-MNG"," 1c:b9:c4:15:ed:bc"," 48"," -79","  "," 1c:b9:c4:96:ed:47"," 36"," -80"," Ariel_University"," 1c:b9:c4:16:e5:a8"," 6"," -85","  "," 8c:0c:90:6e:16:88"," 11"," -87","  "," 1c:b9:c4:95:1c:b7"," 36"," -88"," Ariel_University"," 1c:b9:c4:16:28:ec"," 36"," -88","  "," 1c:b9:c4:96:28:e7"," 36"," -89"
"12/05/17 11:48 AM"," model=SM-G950F_device=dreamlte"," 32.10371262970923"," 35.20907275520244"," 689.7843349184003"," 7"," Ariel_University"," 1c:b9:c4:16:ed:48"," 6"," -57"," IT-MNG"," 1c:b9:c4:15:ed:bc"," 48"," -65","  "," 1c:b9:c4:95:ed:b7"," 48"," -65"," Ariel_University"," 1c:b9:c4:16:ed:4c"," 36"," -68"," IT-MNG"," 1c:b9:c4:15:ed:b8"," 1"," -68"," Ariel_University"," 1c:b9:c4:16:28:e8"," 1"," -88"," Ariel_University"," 8c:0c:90:2e:16:88"," 11"," -89"
"12/05/17 11:48 AM"," model=SM-G950F_device=dreamlte"," UnKnown"," UnKnown"," UnKnown"," 1"," IT-MNG"," 1c:b9:c4:15:ed:bc"," 48"," -59"
"12/05/17 11:48 AM"," model=SM-G950F_device=dreamlte"," 32.10353941719277"," 35.20919366890509"," 693.5664345725011"," 2"," Ariel_University"," 8c:0c:90:2e:16:88"," 11"," -80","  "," 8c:0c:90:6e:16:88"," 11"," -82"
"12/05/17 11:48 AM"," model=SM-G950F_device=dreamlte"," 32.10353941719277"," 35.20919366890509"," 693.5664345725011"," 6","  "," 8c:0c:90:ae:16:83"," 11"," -69"," Ariel_University"," 1c:b9:c4:15:1c:b8"," 1"," -70"," Ariel_University"," 8c:0c:90:2e:16:88"," 11"," -70","  "," 8c:0c:90:6e:16:88"," 11"," -71"," Ariel_University"," 1c:b9:c4:15:1c:bc"," 36"," -77"," DIRECT-61-HP DeskJet 3630 series"," 30:e1:71:0d:e0:63"," 6"," -80"
"12/05/17 11:48 AM"," model=SM-G950F_device=dreamlte"," 57.30201855201258"," 59.25556500036749"," 479.9188759057929"," 4"," DIRECT-61-HP DeskJet 3630 series"," 30:e1:71:0d:e0:63"," 6"," -69","  "," 1c:b9:c4:95:1c:b7"," 36"," -82"," Ariel_University"," 1c:b9:c4:14:2b:8c"," 44"," -88"," Onicom"," c0:4a:00:71:ee:ee"," 9"," -90"
"12/05/17 11:48 AM"," model=SM-G950F_device=dreamlte"," 32.10374932461536"," 35.21009736641098"," 711.04240246276"," 5"," DIRECT-61-HP DeskJet 3630 series"," 30:e1:71:0d:e0:63"," 6"," -62","  "," 8c:0c:90:6e:16:88"," 11"," -65"," Ariel_University"," 1c:b9:c4:16:e5:ac"," 36"," -83"," Ariel_University"," 1c:b9:c4:16:28:ec"," 36"," -83","  "," 1c:b9:c4:96:28:e7"," 36"," -84"
"12/05/17 11:48 AM"," model=SM-G950F_device=dreamlte"," 57.10699739196809"," 59.06921305873391"," 478.1334704396917"," 2"," Ariel_University"," 8c:0c:90:2e:16:88"," 11"," -64","  "," 1c:b9:c4:96:e5:a7"," 36"," -83"
"12/05/17 11:49 AM"," model=SM-G950F_device=dreamlte"," 32.103216316400335"," 35.20968303649564"," 703.720118516423"," 6","  "," 8c:0c:90:ae:16:83"," 11"," -64"," Ariel_University"," 1c:b9:c4:16:e5:a8"," 6"," -78"," Ariel_University"," 1c:b9:c4:14:2b:8c"," 44"," -82","  "," 1c:b9:c4:94:2b:87"," 44"," -83","  "," 1c:b9:c4:96:f1:57"," 52"," -87"," Ariel_University"," 1c:b9:c4:16:f1:5c"," 52"," -87"
"12/05/17 11:49 AM"," model=SM-G950F_device=dreamlte"," 32.10293610048809"," 35.20988137717951"," 704.5121810783588"," 2"," 2.4V1"," 40:a5:ef:7a:17:f2"," 1"," -88"," __ery"," 14:ae:db:58:0d:6d"," 11"," -89"
"12/05/17 11:49 AM"," model=SM-G950F_device=dreamlte"," 50.43115469999296"," 52.69807854662629"," 527.4498050068455"," 4"," Ariel_University"," 1c:b9:c4:16:28:e8"," 1"," -79"," Ariel_University"," ec:8c:a2:26:d3:68"," 11"," -87"," Ariel_University"," 1c:b9:c4:16:12:e8"," 1"," -90"," Ariel_University"," 1c:b9:c4:16:13:08"," 11"," -90"
"12/05/17 11:49 AM"," model=SM-G950F_device=dreamlte"," 57.10699739196809"," 59.06921305873391"," 478.1334704396917"," 3"," Ariel_University"," 8c:0c:90:2e:16:88"," 11"," -58","  "," 8c:0c:90:6e:16:88"," 11"," -60"," AUC_54_R"," 00:25:86:cc:00:f8"," 5"," -91"
"12/05/17 11:49 AM"," model=SM-G950F_device=dreamlte"," UnKnown"," UnKnown"," UnKnown"," 3","  "," 8c:0c:90:ae:16:83"," 11"," -59"," AUC_54_R"," 00:25:86:cc:00:f8"," 5"," -84"," KCG_54"," 00:25:86:cc:07:b2"," 2"," -86"
