"1c:b9:c4:15:42:68"," Ariel_University"," 2"," -85.49415224676834"," 32.104857024876544"," 35.210807843935434"," 690.0233910129266"," 2017-12-03 08:53:08"
"1c:b9:c4:15:44:58"," Ariel_University"," 4"," -82.38419328902305"," 32.10488368580436"," 35.21092788996659"," 691.41920448645"," 2017-12-03 08:53:08"
"1c:b9:c4:16:2d:e8"," Ariel_University"," 3"," -87.0798124838658"," 32.104759929925926"," 35.21030941016326"," 687.2863071626666"," 2017-12-03 08:53:24"
"1c:b9:c4:15:25:48"," Ariel_University"," 2"," -83.61990950226243"," 32.10483179488688"," 35.21036962696832"," 686.9999999999999"," 2017-12-03 08:53:27"
"1c:b9:c4:16:05:38"," Ariel_University"," 5"," -81.30767689210671"," 32.104358953660316"," 35.20976125081318"," 686.3071860953746"," 2017-12-03 08:53:33"
"00:11:6b:11:7e:0c"," yosh"," 2"," -88.04355300859598"," 32.104653167283665"," 35.210920243042985"," 691.3914040114612"," 2017-12-03 08:53:36"
"1c:b9:c4:15:44:88"," Ariel_University"," 2"," -81.76991150442477"," 32.10458831106194"," 35.21104487035398"," 692.796460176991"," 2017-12-03 08:53:36"
"1c:b9:c4:15:ed:48"," Ariel_University"," 3"," -84.66230936485306"," 32.104573925168545"," 35.21121279369665"," 694.3731327833337"," 2017-12-03 08:53:36"
"c2:6c:ac:a0:7b:4d"," outsense"," 3"," -72.23808690150867"," 32.10474329561255"," 35.21006092041865"," 687.9477800510779"," 2017-12-03 08:53:39"
"a2:6c:ac:a0:7b:4d"," Guest"," 2"," -75.71321716957077"," 32.1047907801037"," 35.21015409343817"," 688.5715257118572"," 2017-12-03 08:53:39"
"c2:6c:ac:9f:fb:1f"," shapedo"," 2"," -82.49393961654302"," 32.1045210260075"," 35.2097242081525"," 686.518181150371"," 2017-12-03 08:53:39"
"1c:b9:c4:16:2b:e8"," Ariel_University"," 2"," -84.90593443076497"," 32.104862322887676"," 35.21078094147116"," 692.7648360769124"," 2017-12-03 08:53:39"
"90:6c:ac:a0:7b:4d"," EVE"," 2"," -74.72137339055794"," 32.1047375133588"," 35.210052631363084"," 687.4086695278969"," 2017-12-03 08:53:39"
"1c:b9:c4:15:41:78"," Ariel_University"," 2"," -78.28856251426832"," 32.10443396039875"," 35.21083206837683"," 694.780305912792"," 2017-12-03 08:53:39"
"1c:b9:c4:14:2b:c8"," Ariel_University"," 3"," -86.27476491780797"," 32.10484981771547"," 35.211049231927326"," 693.9879864159316"," 2017-12-03 08:53:39"
"1c:b9:c4:16:05:78"," Ariel_University"," 3"," -85.19045423926053"," 32.10475928403476"," 35.21038662614265"," 690.878442775598"," 2017-12-03 08:53:42"
"00:1a:dd:f5:df:c5"," Afikim_Wifi"," 1"," -87.0"," 32.10475343"," 35.21007474"," 689.0"," 2017-12-03 08:53:42"
"74:ea:3a:ad:d1:50"," TP-LINK_ADD150"," 2"," -76.23382646941224"," 32.10464282796882"," 35.20987861646541"," 687.7614554178328"," 2017-12-03 08:53:42"
"90:6c:ac:a0:60:4d"," Guest"," 1"," -69.0"," 32.10466627"," 35.20990936"," 687.0"," 2017-12-03 08:53:45"
"a2:6c:ac:a0:60:4d"," incentive2"," 1"," -70.0"," 32.10466627"," 35.20990936"," 687.0"," 2017-12-03 08:53:45"
"70:5a:0f:57:04:17"," DIRECT-B1-HP DeskJet 3830 series"," 1"," -74.0"," 32.10466627"," 35.20990936"," 687.0"," 2017-12-03 08:53:45"
"1c:b9:c4:96:05:37"," "," 1"," -83.00000000000001"," 32.10466627"," 35.20990936"," 687.0"," 2017-12-03 08:53:45"
"1c:b9:c4:15:23:58"," Ariel_University"," 2"," -81.78078122679341"," 32.10422291573444"," 35.209310300322294"," 686.4634635377989"," 2017-12-03 08:53:48"
"24:79:2a:2c:5b:d8"," Ariel_University"," 3"," -81.31665533929372"," 32.10410349065198"," 35.21009590745047"," 698.206198948783"," 2017-12-03 08:53:51"
